Transaction ID,Date and Time,Sender Account No.,Sender Country,Receiver Account No.,Amount,Week
GWQKH7802883084,6/15/2024 1:10,1909680000000.0,Czech Republic,27826686227,759.28,24
KHSOJ4462584088,6/15/2024 1:12,805512000000000.0,Saudi Arabia,22185269687,1768.98,24
LBVUU7034573262,6/15/2024 1:17,60760100000000.0,Oman,66307619630,1814.54,24
LEGHJ1826914990,6/15/2024 1:18,767807000000000.0,Ecuador,51416584210,179.96,24
NUOHR9570682157,6/15/2024 1:21,911674000000000.0,China,67306634600,69.51,24
RGCMJ4084872170,6/15/2024 1:32,314201000000000.0,Italy,56053067495,25.81,24
GYKTQ7621450362,6/15/2024 1:33,565180000000000.0,Colombia,66524289552,262.29,24
SXCBW5227670884,6/15/2024 1:34,190577000000000.0,Malaysia,12127048926,832.7,24
MMLDT0256494289,6/15/2024 1:40,272900000000000.0,Chile,38136144719,1876.77,24
OFUUF7316188954,6/15/2024 1:45,380289000000000.0,Costa Rica,53567585523,1518.26,24
JRTWL2578069059,6/15/2024 1:48,10219400000000.0,France,35340149221,1968.07,24
VWNQL6176100990,6/15/2024 1:50,380035000000000.0,Netherlands,56404048427,606.09,24
BFHXU6647324468,6/15/2024 1:55,378440000000000.0,Dominican Republic,67881007846,3808.85,24
XAHUF5251421245,6/15/2024 2:04,612425000000000.0,Australia,53279659057,1198.71,24
AOMBC8628400206,6/15/2024 2:06,321617000000000.0,Jordan,65347819453,987.55,24
PHCHD4865048202,6/15/2024 2:09,443876000000000.0,Russia,66196749433,1275.41,24
MBEYN7832145891,6/15/2024 2:11,762065000000000.0,Slovakia,57520182596,1705.98,24
UKGDF2997337133,6/15/2024 2:16,347644000000000.0,Venezuela,66855523644,1318.12,24
PCFZV0481857424,6/15/2024 2:22,829541000000000.0,UK,56522863861,780.39,24
WRMIX8147540974,6/15/2024 2:23,650398000000000.0,Nigeria,56963027714,799.39,24
VPKBA5195922463,6/15/2024 2:24,785909000000000.0,Syria,69250078158,1121.88,24
CQXSA0750630786,6/15/2024 2:24,184750000000000.0,Morocco,56799167896,1370.81,24
RXPON6561830497,6/15/2024 2:30,768516000000000.0,Serbia,10596644632,462.45,24
GYPPE8782789033,6/15/2024 2:37,415634000000000.0,UAE,66956770834,1652.14,24
WZHZE5143285867,6/15/2024 2:39,102944000000000.0,Jordan,57389003953,236.65,24
HUHKK6893816634,6/15/2024 2:44,790844000000000.0,Slovenia,11374678710,436.18,24
PBPXO6338618379,6/15/2024 2:48,166077000000000.0,El Salvador,66227577508,961.11,24
BWXUK3525389882,6/15/2024 2:48,796660000000000.0,Indonesia,27207775651,87.02,24
LMWZW8966616697,6/15/2024 2:52,571248000000000.0,New Zealand,56019445505,623.37,24
GBPXU5893860030,6/15/2024 2:56,805723000000000.0,Bangladesh,28967086022,110.26,24
BJMOQ4275585150,6/15/2024 2:58,739476000000000.0,Sweden,32258299096,738.06,24
YXICR7301669477,6/15/2024 2:59,19256400000000.0,Portugal,57667228280,84.33,24
KWZMS0508715949,6/15/2024 3:00,761294000000000.0,Chile,24061345318,1635.31,24
TQFSS5167763467,6/15/2024 3:01,320771000000000.0,Iraq,63228673790,702.02,24
RCZQI5888494543,6/15/2024 3:02,472900000000000.0,Ireland,66533664454,112.54,24
EOYIY8089404229,6/15/2024 3:06,716312000000000.0,Qatar,63668515475,268.28,24
CJTFJ3941431909,6/15/2024 3:09,822129000000000.0,Switzerland,68262323527,318.32,24
YEFAO3887494635,6/15/2024 3:09,766624000000000.0,Israel,56040990740,17.8,24
RQZAS4870186356,6/15/2024 3:12,861823000000000.0,Oman,67380732014,1189.04,24
WDFFC0519555487,6/15/2024 3:20,242212000000000.0,Australia,26511028534,335.14,24
PUMZS3247539152,6/15/2024 3:20,401673000000000.0,Maldives,53974836925,1296.18,24
UMDFL4471240132,6/15/2024 3:22,157101000000000.0,Serbia,53091278518,798.35,24
KPGBT7333665755,6/15/2024 3:25,657338000000000.0,Sudan,62492341369,547.25,24
CCKEW2067709659,6/15/2024 3:26,143984000000000.0,Vietnam,56247655298,977.58,24
CKROL2268761432,6/15/2024 3:26,828479000000000.0,Iran,56288396554,10.21,24
IFTFC7508855208,6/15/2024 3:26,513679000000000.0,Germany,62475254314,699.58,24
CLMSO9558798969,6/15/2024 3:32,92986300000000.0,Myanmar,53896283197,754.39,24
ANJMY1147368641,6/15/2024 3:34,898531000000000.0,Vietnam,30905663291,1444.1,24
CGEBY0842838070,6/15/2024 3:35,426642000000000.0,Libya,56464198787,11.65,24
JXITT8353983036,6/15/2024 3:39,608989000000000.0,El Salvador,57517395971,193.26,24
APBPX7116425857,6/15/2024 3:40,698302000000000.0,Germany,69274669772,1736.94,24
JMTEL3226254289,6/15/2024 3:40,79973500000000.0,France,29879454144,1631.92,24
MIGJL4643243939,6/15/2024 3:50,186446000000000.0,Mongolia,62645855133,1794.31,24
ATHIU6981903400,6/15/2024 3:59,268914000000000.0,Brazil,66735730361,1130.77,24
LIAAL4075809331,6/15/2024 4:03,47791000000000.0,Estonia,53654430544,1844.17,24
GQCNI6049547139,6/15/2024 4:06,418528000000000.0,Saudi Arabia,39938269031,1284.88,24
WBIPV7937301224,6/15/2024 4:07,965055000000000.0,Germany,57795519499,1811.22,24
JBATC3290033904,6/15/2024 4:09,72597600000000.0,Cambodia,53117616908,1718.33,24
GCUNL6264825036,6/15/2024 4:11,923991000000000.0,Colombia,56610074991,947.13,24
JGFLA1102387014,6/15/2024 4:22,570897000000000.0,Canada,63442139447,1445.7,24
WRQXZ4553335410,6/15/2024 4:27,279218000000000.0,Austria,66600118249,855.05,24
LOLUB1397224470,6/15/2024 4:30,930653000000000.0,Bhutan,56557946300,742.65,24
PBWBL9737015339,6/15/2024 4:32,684679000000000.0,Bahrain,56921704741,1122.3,24
ZHJYC8010929197,6/15/2024 4:37,524660000000000.0,Cuba,56480895996,9.54,24
SKMJV8834403787,6/15/2024 4:39,769906000000000.0,Slovenia,55313701105,1443.86,24
BHEPQ8337187328,6/15/2024 4:51,119577000000000.0,Croatia,53757429784,1993.69,24
YMBTU0837885747,6/15/2024 4:53,813075000000000.0,Australia,28704647626,4.67,24
EYXMC7430040334,6/15/2024 4:53,627705000000000.0,Indonesia,26324319312,25.55,24
MANAQ4824466010,6/15/2024 4:54,700208000000000.0,Belgium,66028697281,1347.73,24
BZHAN6922699365,6/15/2024 4:59,192555000000000.0,Croatia,56724466725,269.41,24
QMSPW3596238241,6/15/2024 4:59,265608000000000.0,Singapore,67489303244,283.09,24
KSUYB1588048362,6/15/2024 5:03,632403000000000.0,Czech Republic,63160005800,1112.21,24
KPCZD9732184105,6/15/2024 5:07,770667000000000.0,Uzbekistan,56085470555,1314.43,24
WCETY3245849539,6/15/2024 5:11,67010400000000.0,Singapore,33720168421,1601.77,24
ACYPH0543836013,6/15/2024 5:16,304169000000000.0,France,53288461957,1630.63,24
AGOKR6966329705,6/15/2024 5:18,763363000000000.0,Slovakia,67890143682,864.8,24
UMJQS6433762632,6/15/2024 5:22,98784900000000.0,Zambia,63128946410,1829.98,24
IRLZY3156547672,6/15/2024 5:23,174863000000000.0,Thailand,56607857352,1423.51,24
PDRRM5615846889,6/15/2024 5:24,837732000000000.0,Zambia,14473858793,1814.74,24
NVFLB5168173241,6/15/2024 5:32,562804000000000.0,Angola,21958740899,1278.88,24
EHOQW1111868323,6/15/2024 5:34,902465000000000.0,Sri Lanka,14473858793,1823.27,24
VKUKW1610389268,6/15/2024 5:43,256675000000000.0,Bhutan,34419110089,559.54,24
OAUHS1947371331,6/15/2024 5:49,312177000000000.0,Cyprus,56423680520,434.97,24
EDOIG7083193183,6/15/2024 5:49,440534000000000.0,Botswana,29135932325,472.51,24
VBQCE0971432000,6/15/2024 5:52,660221000000000.0,South Korea,66968466864,1984.5,24
DZZFH9822185353,6/15/2024 5:56,590862000000000.0,Serbia,37230267858,1598.66,24
JIWMG2759053290,6/15/2024 6:01,551842000000000.0,Oman,57208126533,415.28,24
ZLZIG1626060471,6/15/2024 6:03,896142000000000.0,Iran,53144799997,1366.28,24
CCYXN7508808271,6/15/2024 6:06,330996000000000.0,Poland,51996693068,584.96,24
GDQXZ7591295832,6/15/2024 6:08,201496000000000.0,Serbia,53110623998,733.72,24
LYHSK2127652273,6/15/2024 6:09,147164000000000.0,Belgium,56746803475,1287.99,24
WGMQJ2172230817,6/15/2024 6:30,808262000000000.0,Mauritius,66273265619,687.81,24
DHHHN4087127966,6/15/2024 6:31,219401000000000.0,Cambodia,66869877148,1380.64,24
YIERR8460430109,6/15/2024 6:36,886751000000000.0,Israel,34655140812,141.78,24
TRAUH4996791119,6/15/2024 6:48,132926000000000.0,Hong Kong,13795735673,1975.12,24
ZPFIS6810235124,6/15/2024 6:57,812643000000000.0,Luxembourg,56944429570,705.08,24
JVWSN9789334790,6/15/2024 7:00,412924000000000.0,Poland,61505087588,1845.97,24
UWWCG7663393777,6/15/2024 7:03,16250700000000.0,El Salvador,66511943087,1023.77,24
RJEYY7564590973,6/15/2024 7:13,100053000000000.0,Jordan,67938422290,1986.47,24
EXUNW2298811960,6/15/2024 7:16,235451000000000.0,Colombia,57578269046,360.26,24
KTCMY1039477515,6/15/2024 7:17,579037000000000.0,Norway,56467539539,1955.58,24
BDFJT2854839273,6/15/2024 7:30,893619000000000.0,Panama,56366557233,1335.77,24
XPJQY7419068541,6/15/2024 7:31,97906500000000.0,Luxembourg,56219681675,69.21,24
NHKJC7270544628,6/15/2024 7:39,736269000000000.0,Bahrain,63307364390,1766.71,24
EUZXM6421713987,6/15/2024 7:46,188264000000000.0,Poland,57617027224,231.09,24
HRYOF2527584725,6/15/2024 7:48,239627000000000.0,Indonesia,67255219526,207.54,24
IJMHY7808923903,6/15/2024 7:51,396966000000000.0,Mauritius,57900704287,1224.21,24
TYIQK6336489158,6/15/2024 7:56,348877000000000.0,Tanzania,56699783324,785.22,24
BUEWP4146089449,6/15/2024 7:59,491282000000000.0,Iran,63768298391,1556.01,24
QCLIR1615295464,6/15/2024 8:05,565180000000000.0,Colombia,56375291302,1592.52,24
QFWFQ3458315883,6/15/2024 8:09,621881000000000.0,Costa Rica,51081135432,623.07,24
RNJMD1198835341,6/15/2024 8:15,822666000000000.0,Bhutan,55210879923,750.73,24
ZHQES6226405243,6/15/2024 8:16,140392000000000.0,Kuwait,67659363045,819.89,24
NGYAE7762510280,6/15/2024 8:17,154807000000000.0,Yemen,21523951039,195.95,24
MNDML5992261816,6/15/2024 8:20,497983000000000.0,Germany,26324319312,211.9,24
TYHNW1096679802,6/15/2024 8:23,675437000000000.0,Ecuador,66686603138,87.06,24
BWKJY6595303861,6/15/2024 8:27,560332000000000.0,Sweden,37666367350,50.39,24
MQMBD3019823478,6/15/2024 8:38,354613000000000.0,Czech Republic,66025509671,1554.15,24
RKKKM1941544574,6/15/2024 8:52,165272000000000.0,Syria,66218007398,735.84,24
DKDGH0777927235,6/15/2024 8:58,548869000000000.0,Serbia,20756908620,769.68,24
NEGTU2879059844,6/15/2024 9:01,275288000000000.0,Belgium,63934332842,160.59,24
JHXXZ0388226384,6/15/2024 9:06,376800000000000.0,Australia,67230785512,1763.69,24
KTXIJ5944428063,6/15/2024 9:06,315012000000.0,Bahrain,13721407085,1253.03,24
RKZDL7741982858,6/15/2024 9:12,398308000000000.0,Sudan,61098185338,1944.15,24
UZKKF6781075546,6/15/2024 9:18,453305000000000.0,Spain,53759434686,1703.99,24
TUHMH7435408427,6/15/2024 9:44,996136000000000.0,Jordan,66272496839,304.22,24
YNLWO3512016798,6/15/2024 9:51,595621000000000.0,Mongolia,29615213536,905.72,24
XBPNN2073436043,6/15/2024 9:59,477538000000000.0,Indonesia,67498376515,209.07,24
KIOZO1074170036,6/15/2024 10:01,830550000000000.0,Dominican Republic,63312010577,1785.39,24
ZFLCV3860268264,6/15/2024 10:06,837030000000000.0,China,57002204191,1852.38,24
WOXCS6396685817,6/15/2024 10:07,796833000000000.0,Jordan,38431091739,995.81,24
RYSVJ5660445393,6/15/2024 10:11,677451000000000.0,Thailand,56313810391,60.69,24
OJAUL3967843516,6/15/2024 10:15,891011000000000.0,Philippines,57008681037,577.8,24
PJZKE6867482970,6/15/2024 10:18,216845000000000.0,Sri Lanka,56337574197,1492.06,24
GSRKD9607693035,6/15/2024 10:33,949057000000000.0,Argentina,66273265619,1777.68,24
DUZOG0417303441,6/15/2024 10:34,69989900000000.0,Czech Republic,66257739262,804.55,24
PWREU4681399713,6/15/2024 10:40,930168000000000.0,Romania,16046737784,1765.42,24
IGYNA9541842081,6/15/2024 10:44,692030000000000.0,Cuba,56013915882,364.25,24
RMHWN9982342346,6/15/2024 10:45,800513000000000.0,Romania,67208609239,1527.93,24
GDIVN8353798115,6/15/2024 10:55,880308000000000.0,Pakistan,66976870561,1034.51,24
QBZSD9228502848,6/15/2024 11:00,209186000000000.0,Malaysia,53600749017,612.06,24
GNQQJ7407012679,6/15/2024 11:02,608397000000000.0,Switzerland,64187637023,955.96,24
QOZGV9586913433,6/15/2024 11:04,477444000000000.0,Nepal,24989694391,891.25,24
HKZLW9133509024,6/15/2024 11:05,173022000000000.0,Iran,59577934176,950.76,24
UIYLT3442734771,6/15/2024 11:11,107700000000000.0,Myanmar,50327065835,1603.23,24
ZOPJH3211846049,6/15/2024 11:14,618092000000000.0,Sudan,53183303921,1581.12,24
PHKFN2676537109,6/15/2024 11:26,641220000000000.0,Serbia,21891304468,157.56,24
LWCQH4799460318,6/15/2024 11:28,965926000000000.0,Czech Republic,56109454697,1969.92,24
KTOHF5122684067,6/15/2024 11:30,381746000000000.0,Malaysia,66447311852,1009.94,24
VLTHO5757288668,6/15/2024 11:31,256190000000000.0,Tanzania,25730854009,1738.53,24
UTHHG7834608305,6/15/2024 11:42,165079000000000.0,Tanzania,68456776888,607.48,24
QIRVN9479335990,6/15/2024 11:49,94310100000000.0,Cambodia,56827060090,1595.66,24
BGBMY5550193641,6/15/2024 11:49,633221000000000.0,Finland,29240546031,786.77,24
LMRXY1755427714,6/15/2024 11:55,731150000000000.0,Ecuador,63986320853,1443.83,24
WCJJW7139764792,6/15/2024 12:03,952726000000000.0,Fiji,69057155432,1972.13,24
ONQXV0719857499,6/15/2024 12:09,528780000000000.0,Mauritius,66273316503,669.85,24
WGDHI6084377255,6/15/2024 12:15,763363000000000.0,Slovakia,39992984695,141.55,24
YBWGC1052887391,6/15/2024 12:16,64790400000000.0,Spain,67318229141,1620.31,24
TYUAU5740966590,6/15/2024 12:19,942261000000000.0,Mauritius,24511828239,495.66,24
OQNFW9124090629,6/15/2024 12:23,909308000000000.0,Uganda,24480722602,160.51,24
EUZXK4511726072,6/15/2024 12:30,984954000000000.0,Angola,67428478760,934.48,24
ZEZGV0903385779,6/15/2024 12:39,920681000000000.0,Iraq,67836903663,1185.69,24
HAIIS9746416602,6/15/2024 12:43,257037000000000.0,Luxembourg,63052296262,901.97,24
ADOYG7221227109,6/15/2024 12:46,216379000000000.0,Argentina,12932257096,992.08,24
AZALA1333737840,6/15/2024 12:53,786894000000000.0,Mongolia,62118307225,1314.88,24
SEWRN1353333311,6/15/2024 13:05,189490000000000.0,Bahrain,24525045730,9040.28,24
OURKC6721895752,6/15/2024 13:08,557827000000000.0,Kenya,53813878243,1147.14,24
VMEMH9642656609,6/15/2024 13:09,552055000000000.0,Afghanistan,66881437351,259.28,24
DQUTP8987209468,6/15/2024 13:12,975841000000000.0,Poland,29240546031,1291.15,24
DFZMC5134914053,6/15/2024 13:12,291731000000000.0,Oman,57148475053,834.67,24
CXZYK1902358175,6/15/2024 13:24,584502000000000.0,Ireland,57774133782,1589.19,24
EXMTD6718975787,6/15/2024 13:28,412486000000000.0,Malta,57255269115,425.02,24
XZEQU9866525547,6/15/2024 13:29,340201000000000.0,Peru,15765127191,637.26,24
MJSFY5214488782,6/15/2024 13:32,552504000000000.0,Egypt,56464245310,576.51,24
RTZVZ1789757076,6/15/2024 13:32,679197000000000.0,Spain,56522486719,818.75,24
PWKNM0874776249,6/15/2024 13:37,477444000000000.0,Nepal,56637282991,395.55,24
ZYOOS8810184976,6/15/2024 13:40,292614000000000.0,Belgium,57490384274,1490.09,24
CYSJP3679318669,6/15/2024 13:45,419747000000000.0,Norway,56208603714,984.33,24
AYZFS7116112719,6/15/2024 13:56,938168000000000.0,Oman,36182995302,590.92,24
BSBLG3371283459,6/15/2024 13:57,156942000000000.0,Ecuador,56506678062,1665.88,24
OTWCK0335594536,6/15/2024 13:57,627277000000000.0,Serbia,63050159830,867.32,24
WNGWD7482595345,6/15/2024 14:02,471109000000000.0,Sweden,66553621117,2413.28,24
WBWJF7903615445,6/15/2024 14:06,63228700000000.0,Iran,34102757160,825.32,24
GGUCW1933448407,6/15/2024 14:17,839111000000000.0,Kenya,29185653944,523.06,24
XPFAP0202770299,6/15/2024 14:20,184750000000000.0,Morocco,57747104135,874.4,24
LRJGK5510252463,6/15/2024 14:31,548314000000000.0,Netherlands,56766992495,1598.17,24
DJALU5725130731,6/15/2024 14:35,171196000000000.0,Norway,66503023870,1083.89,24
DGUXT0611532797,6/15/2024 14:36,660221000000000.0,South Korea,56606314936,1399.78,24
IDNCW9207584203,6/15/2024 14:39,574409000000000.0,Czech Republic,56938587218,1750.92,24
GEWSM8014612565,6/15/2024 14:39,120097000000000.0,Jordan,66133014994,847.1,24
GVWJD9394792135,6/15/2024 14:39,597660000000000.0,Morocco,57933163957,1325.53,24
AJUXX7547218841,6/15/2024 14:40,899258000000000.0,Bahrain,61288159704,1952.17,24
DGPEZ8850965062,6/15/2024 14:40,391837000000000.0,Dominican Republic,67650895600,1442.75,24
TSZUC4800914881,6/15/2024 14:46,154844000000000.0,Bahrain,63158365759,1562.97,24
DBGDJ8529055653,6/15/2024 14:50,544092000000000.0,Bhutan,54575611298,1180.04,24
NISGA7554804916,6/15/2024 14:51,422209000000000.0,France,63935339457,99.55,24
KUOYU3136702720,6/15/2024 14:52,51647800000000.0,Maldives,57130144016,244.65,24
JBYKC5010101002,6/15/2024 15:12,912002000000000.0,Philippines,20592454747,1309.28,24
ATFQH5610079739,6/15/2024 15:17,223434000000000.0,Malaysia,60156748895,307.73,24
PGRWK4888426814,6/15/2024 15:19,342332000000000.0,Fiji,56099786920,1060.09,24
VQXYE1187866943,6/15/2024 15:22,965548000000000.0,Singapore,56423680520,1644.9,24
HUKMV9588710239,6/15/2024 15:22,455086000000000.0,UK,57717794020,639.85,24
LVYPC1658900833,6/15/2024 15:23,559206000000000.0,Belgium,66869845338,1151.42,24
ECJHZ7495663910,6/15/2024 15:35,303123000000000.0,Spain,56284865978,1954.74,24
OVTPK8427173708,6/15/2024 15:37,54902100000000.0,Cyprus,56979230418,834.45,24
QROUJ0476007217,6/15/2024 15:39,884842000000000.0,Singapore,53158717523,380.82,24
ZRADE1398849829,6/15/2024 15:40,450459000000000.0,Switzerland,63064072069,787.0,24
RKFFN0997153092,6/15/2024 15:42,336892000000000.0,Jordan,37740523885,250.46,24
IKLBC3638083765,6/15/2024 15:44,315218000000000.0,Venezuela,56639121268,1858.86,24
XIVVD0894097673,6/15/2024 16:00,595614000000000.0,Ukraine,53706961144,1162.49,24
RGHKF3572677943,6/15/2024 16:03,4377400000000.0,Sweden,31508003983,382.58,24
GIUXB8652029857,6/15/2024 16:12,839089000000000.0,Saudi Arabia,56430045260,109.87,24
FWJGH5672177051,6/15/2024 16:16,741729000000000.0,UK,66264242170,1950.78,24
NFDMN9837811747,6/15/2024 16:21,548639000000000.0,Colombia,57250451083,190.28,24
TDKKA4395281389,6/15/2024 16:26,474014000000000.0,Saudi Arabia,67881007846,113.87,24
BDUHI2296281634,6/15/2024 16:27,725322000000000.0,Nigeria,63782417256,1261.34,24
ZBRPV4949065926,6/15/2024 16:33,162454000000000.0,Denmark,63330473846,902.07,24
MRLKB5727212499,6/15/2024 16:33,965935000000000.0,Greece,63247783033,574.87,24
EIEWH3025791092,6/15/2024 16:38,435134000000000.0,Mauritius,56726255812,264.1,24
UNVVX8616690300,6/15/2024 16:44,101219000000000.0,Zimbabwe,63309997879,21.09,24
QLPAR8248744962,6/15/2024 16:45,81963900000000.0,Venezuela,56798579593,1721.03,24
XPZXM2150657993,6/15/2024 16:49,124161000000000.0,Indonesia,57314398238,205.12,24
MQFPH6960758287,6/15/2024 16:59,98784900000000.0,Zambia,12041228555,234.1,24
STDRK2855332277,6/15/2024 17:14,571897000000000.0,Thailand,63519984835,1057.61,24
YNTVU4469171656,6/15/2024 17:16,257973000000000.0,Qatar,63693728056,1323.43,24
OYEDQ4006602644,6/15/2024 17:19,799386000000000.0,Saudi Arabia,56873415783,519.19,24
EVADH9040717164,6/15/2024 17:24,110525000000000.0,Peru,56853327066,296.9,24
JHCHF0954641296,6/15/2024 17:27,348123000000000.0,Vietnam,56912509295,207.94,24
BUFEO7935483187,6/15/2024 17:29,139913000000000.0,South Africa,56499559359,628.5,24
QGWIG7989953095,6/15/2024 17:36,843076000000000.0,UK,56692995172,1098.54,24
IPONS6443971607,6/15/2024 17:45,326781000000000.0,South Korea,66496182858,1079.65,24
XAAHL3075127468,6/15/2024 17:45,411138000000000.0,UAE,58228865438,1068.45,24
JYUBV1768294776,6/15/2024 17:51,74243800000000.0,Italy,67572541508,1812.45,24
BZESQ7116795087,6/15/2024 17:57,218724000000000.0,Oman,27973895714,801.17,24
AYORA6652265140,6/15/2024 18:01,565096000000000.0,Cyprus,56534013084,1751.92,24
KHHGO9883285769,6/15/2024 18:03,94310100000000.0,Cambodia,56314255560,1581.67,24
YRFUT2821068957,6/15/2024 18:13,783468000000000.0,Peru,10806455460,1455.52,24
VQKBZ2017022614,6/15/2024 18:20,674889000000000.0,Mongolia,62514422520,1953.29,24
RRUJD6586087460,6/15/2024 18:27,613084000000000.0,Canada,34489313938,1394.38,24
KQIII4588956575,6/15/2024 18:37,497241000000000.0,Cyprus,35022409509,1364.83,24
SNZMP7800584937,6/15/2024 18:42,595194000000000.0,UAE,53558246312,856.67,24
EHDGN1721869664,6/15/2024 18:42,997967000000000.0,Thailand,56740833707,701.23,24
LMBCI4403766223,6/15/2024 18:44,396966000000000.0,Mauritius,67898022077,1427.79,24
AZHEM9753362306,6/15/2024 18:47,682661000000000.0,Zimbabwe,20966510668,1146.99,24
YUKXS4777157300,6/15/2024 18:59,222252000000000.0,Ecuador,57241088588,175.46,24
DUPZK3495028360,6/15/2024 19:01,199510000000000.0,Argentina,20302485261,1221.29,24
YLCYX0122441783,6/15/2024 19:03,814785000000000.0,Nigeria,66600118249,372.3,24
YWMQZ0998632972,6/15/2024 19:04,516706000000000.0,Yemen,53690220399,1785.66,24
WQFBM8169494786,6/15/2024 19:04,25466500000000.0,Slovenia,57018196837,1257.03,24
UMZRZ7570211514,6/15/2024 19:10,998605000000000.0,Saudi Arabia,67504486816,452.86,24
ZZLIA6829783090,6/15/2024 19:17,759660000000000.0,Maldives,66700738429,816.1,24
URBCC0968942518,6/15/2024 19:27,691058000000000.0,Nigeria,66086543520,264.67,24
HADHY5680069190,6/15/2024 19:30,181830000000000.0,Singapore,63001949302,1536.09,24
THGBE6185821982,6/15/2024 19:35,340109000000000.0,Thailand,67075904702,763.44,24
HIVLH0366545772,6/15/2024 19:42,608997000000000.0,Colombia,33009933412,294.5,24
WPCAB3173894126,6/15/2024 19:43,422942000000000.0,Norway,31178038924,468.55,24
ATOPV8616415676,6/15/2024 19:44,823352000000000.0,Indonesia,56383020864,537.21,24
